0.06 0.03 106.877
0.07 0.03 106.713
0.08 0.03 106.891
0.09 0.03 102.104
0.1 0.03 91.731
0.11 0.03 75.2014
0.12 0.03 58.4168
0.13 0.03 53.1311
0.14 0.03 40

0 0.0333333 39.9998
0.01 0.0333333 45.9269
0.02 0.0333333 46.2814
0.03 0.0333333 55.4555
0.04 0.0333333 75.1672
0.05 0.0333333 86.8001
0.06 0.0333333 92.7802
0.07 0.0333333 93.6158
0.08 0.0333333 92.8227
0.09 0.0333333 86.7918
0.1 0.0333333 75.01
0.11 0.0333333 55.1237
0.12 0.0333333 46.2175
0.13 0.0333333 46.3173
0.14 0.0333333 40.0004

0 0.0366667 40.0001
0.01 0.0366667 46.8962
0.02 0.0366667 45.1261
0.03 0.0366667 45.6644
0.04 0.0366667 50.795
0.05 0.0366667 64.2507
0.06 0.0366667 70.6501
0.07 0.0366667 71.8803
0.08 0.0366667 70.6796
0.09 0.0366667 64.189
0.1 0.0366667 50.5063
0.11 0.0366667 45.6221
0.12 0.0366667 45.1062
0.13 0.0366667 47.1534
0.14 0.0366667 40.0002

0 0.04 39.9997
0.01 0.04 48.0267
0.02 0.04 45.742
0.03 0.04 44.3976
0.04 0.04 44.4027
0.05 0.04 46.3845
0.06 0.04 47.821
0.07 0.04 48.1846
0.08 0.04 47.8277
0.09 0.04 46.3817
0.1 0.04 44.3869
0.11 0.04 44.3828
0.12 0.04 45.7073
0.13 0.04 48.2351
0.14 0.04 39.9997

0 0.0433333 39.9998
0.01 0.0433333 40.0004
0.02 0.0433333 40.0002
0.03 0.0433333 40.0001
0.04 0.0433333 40.0001
0.05 0.0433333 40.0001
0.06 0.0433333 40.0004
0.07 0.0433333 40.0004
0.08 0.0433333 40.0002
0.09 0.0433333 40.0002
0.1 0.0433333 40.0004
0.11 0.0433333 40.0005
0.12 0.0433333 40
0.13 0.0433333 40.001
0.14 0.0433333 40.0003

0 0.0466667 28.3566
0.01 0.0466667 27.8438
0.02 0.0466667 26.5171
0.03 0.0466667 25.4161
0.04 0.0466667 24.6471
0.05 0.0466667 24.1794
0.06 0.0466667 23.94
0.07 0.0466667 23.8639
0.08 0.0466667 23.9392
0.09 0.0466667 24.1794
0.1 0.0466667 24.6344
0.11 0.0466667 25.4034
0.12 0.0466667 26.5245
0.13 0.0466667 27.8502
0.14 0.0466667 28.3442

